"workerId","itemId","CONDITION_NO","ENCODING","ITEM_FUNCTION","ITEM_SUBGROUP","ANSWER","ANSWER_LABEL","rt","time_elapsed","trial_index"
137,"f60_2",2,"f60","attention","unrelated",5,"vollkommen natürlich",6437,105772,13
137,"f54_2",2,"f54","filler","pseudo_CC/COM",2,"eher unnatürlich",9810,122891,15
137,"f19_2",2,"f19","control","unrelated",1,"vollkommen unnatürlich",5757,128651,16
137,"f09_2",2,"f09","control","related",2,"eher unnatürlich",8734,145163,18
137,"f25_3",3,"f25","filler","pseudo_windef",5,"vollkommen natürlich",6664,151829,19
137,"f71_2",2,"f71","filler","unrelated",2,"eher unnatürlich",7295,164198,21
137,"f05_2",2,"f05","control","related",1,"vollkommen unnatürlich",5180,169379,22
137,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",3193,172574,23
137,"f14_1",1,"f14","control","unrelated",5,"vollkommen natürlich",4861,181738,25
137,"f30_3",3,"f30","filler","pseudo_windef",5,"vollkommen natürlich",6106,187846,26
137,"f17_2",2,"f17","control","unrelated",1,"vollkommen unnatürlich",4900,192747,27
137,"f29_2",2,"f29","attention","pseudo_windef",2,"eher unnatürlich",10610,210816,29
137,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",4429,215248,30
137,"f20_1",1,"f20","control","unrelated",5,"vollkommen natürlich",6399,236269,32
137,"f48_2",2,"f48","attention","unrelated",2,"eher unnatürlich",6497,242767,33
137,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",5,"vollkommen natürlich",11300,261735,35
137,"f40_3",3,"f40","filler","unrelated",4,"eher natürlich",7965,285981,37
137,"f23_2",2,"f23","control","unrelated",5,"vollkommen natürlich",4960,295566,39
137,"f63_3",3,"f63","filler","unrelated",3,"keine Tendenz",8652,304219,40
137,"f32_1",1,"f32","filler","pseudo_windef/CC",5,"vollkommen natürlich",11896,326279,42
137,"f65_1",1,"f65","filler","unrelated",4,"eher natürlich",11148,344707,44
137,"f02_1",1,"f02","control","related",5,"vollkommen natürlich",5300,350009,45
137,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",4760,377639,47
137,"f03_2",2,"f03","control","related",2,"eher unnatürlich",9540,387181,48
137,"f51_2",2,"f51","attention","pseudo_COM/manner",5,"vollkommen natürlich",4670,401813,50
137,"f47_3",3,"f47","filler","unrelated",3,"keine Tendenz",11277,419412,52
137,"f04_1",1,"f04","control","related",5,"vollkommen natürlich",11206,430621,53
137,"f27_2",2,"f27","attention","pseudo_windef",3,"keine Tendenz",5976,436599,54
137,"f46_2",2,"f46","attention","unrelated",2,"eher unnatürlich",9500,454638,56
137,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",5020,467336,58
137,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",6278,480214,60
137,"f69_3",3,"f69","filler","unrelated",1,"vollkommen unnatürlich",10129,497304,62
137,"f10_1",1,"f10","control","related",4,"eher natürlich",9320,506626,63
137,"f70_1",1,"f70","filler","unrelated",5,"vollkommen natürlich",13236,519864,64
137,"f67_1",1,"f67","filler","unrelated",5,"vollkommen natürlich",5816,533587,66
137,"f24_1",1,"f24","control","unrelated",5,"vollkommen natürlich",5598,555509,68
137,"f72_2",2,"f72","attention","unrelated",2,"eher unnatürlich",11816,567327,69
137,"f35_3",3,"f35","filler","pseudo_windef",5,"vollkommen natürlich",3820,577549,71
137,"f34_3",3,"f34","filler","pseudo_windef",4,"eher natürlich",8324,589769,73
137,"f21_2",2,"f21","control","unrelated",2,"eher unnatürlich",7125,596897,74
137,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",4,"eher natürlich",10330,614205,76
137,"f22_1",1,"f22","control","unrelated",5,"vollkommen natürlich",35856,660795,78
137,"f59_2",2,"f59","attention","unrelated",2,"eher unnatürlich",6915,667713,79
137,"f11_2",2,"f11","control","related",3,"keine Tendenz",8413,676127,80
137,"f66_3",3,"f66","filler","unrelated",4,"eher natürlich",4569,702071,82
137,"f01_2",2,"f01","control","related",2,"eher unnatürlich",4291,706364,83
137,"f53_1",1,"f53","filler","pseudo_manner/INSTR",5,"vollkommen natürlich",6933,720127,85
137,"f58_3",3,"f58","filler","unrelated",3,"keine Tendenz",5618,738655,87
137,"f68_2",2,"f68","attention","unrelated",5,"vollkommen natürlich",4310,749335,89
137,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",5,"vollkommen natürlich",7684,757021,90
137,"f06_1",1,"f06","control","related",5,"vollkommen natürlich",5436,766113,92
137,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",13674,779789,93
137,"f12_1",1,"f12","control","related",5,"vollkommen natürlich",4300,784091,94
137,"f08_1",1,"f08","control","related",5,"vollkommen natürlich",7304,805311,96
137,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",5,"vollkommen natürlich",5189,810503,97
137,"f36_2",2,"f36","attention","pseudo_windef",2,"eher unnatürlich",8853,840622,99
137,"f18_1",1,"f18","control","unrelated",5,"vollkommen natürlich",8031,848655,100
137,"f15_2",2,"f15","control","unrelated",2,"eher unnatürlich",6685,863320,102
137,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",3,"keine Tendenz",7465,870787,103
137,"f13_2",2,"f13","control","unrelated",2,"eher unnatürlich",6076,876866,104
137,"f49_3",3,"f49","filler","unrelated",4,"eher natürlich",8911,895013,106
137,"f39_3",3,"f39","filler","pseudo_manner/COM",4,"eher natürlich",11524,906541,107
136,"f37_1",1,"f37","calibration","unrelated",5,"vollkommen natürlich",8836,8845,0
136,"f38_2",2,"f38","calibration","unrelated",5,"vollkommen natürlich",5936,14791,1
136,"f50_1",1,"f50","calibration","unrelated",5,"vollkommen natürlich",5567,20368,2
136,"f28_2",2,"f28","calibration","pseudo_windef",2,"eher unnatürlich",13642,34018,3
136,"f52_3",3,"f52","calibration","unrelated",2,"eher unnatürlich",8312,42339,4
136,"f64_3",3,"f64","calibration","unrelated",3,"keine Tendenz",8762,51113,5
136,"f67_1",1,"f67","filler","unrelated",4,"eher natürlich",5127,68207,7
136,"f18_1",1,"f18","control","unrelated",3,"keine Tendenz",7929,82269,9
136,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",7023,89300,10
136,"f14_1",1,"f14","control","unrelated",4,"eher natürlich",6738,96045,11
136,"f72_2",2,"f72","attention","unrelated",4,"eher natürlich",9288,113020,13
136,"f05_2",2,"f05","control","related",1,"vollkommen unnatürlich",9173,122206,14
136,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",4,"eher natürlich",5222,134327,16
136,"f10_1",1,"f10","control","related",3,"keine Tendenz",7310,141645,17
136,"f46_2",2,"f46","attention","unrelated",1,"vollkommen unnatürlich",10893,152545,18
136,"f16_1",1,"f16","control","unrelated",4,"eher natürlich",7630,170471,20
136,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",6698,177180,21
136,"f51_2",2,"f51","attention","pseudo_COM/manner",4,"eher natürlich",6025,190649,23
136,"f23_2",2,"f23","control","unrelated",1,"vollkommen unnatürlich",7309,197964,24
136,"f60_2",2,"f60","attention","unrelated",1,"vollkommen unnatürlich",10036,214030,26
136,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",5,"vollkommen natürlich",11605,234770,28
136,"f53_1",1,"f53","filler","pseudo_manner/INSTR",2,"eher unnatürlich",12923,257440,30
136,"f27_2",2,"f27","attention","pseudo_windef",1,"vollkommen unnatürlich",13498,282928,32
136,"f39_3",3,"f39","filler","pseudo_manner/COM",4,"eher natürlich",10137,309247,34
136,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",4,"eher natürlich",9319,326521,36
136,"f03_2",2,"f03","control","related",4,"eher natürlich",7497,334028,37
136,"f13_2",2,"f13","control","unrelated",1,"vollkommen unnatürlich",7017,348340,39
136,"f32_1",1,"f32","filler","pseudo_windef/CC",2,"eher unnatürlich",7519,355866,40
136,"f66_3",3,"f66","filler","unrelated",2,"eher unnatürlich",9199,373986,42
136,"f20_1",1,"f20","control","unrelated",5,"vollkommen natürlich",11760,394771,44
136,"f58_3",3,"f58","filler","unrelated",5,"vollkommen natürlich",6986,401767,45
136,"f71_2",2,"f71","filler","unrelated",1,"vollkommen unnatürlich",6069,418373,47
136,"f21_2",2,"f21","control","unrelated",1,"vollkommen unnatürlich",5508,423887,48
136,"f59_2",2,"f59","attention","unrelated",1,"vollkommen unnatürlich",18587,449010,50
136,"f65_1",1,"f65","filler","unrelated",4,"eher natürlich",5975,461329,52
136,"f15_2",2,"f15","control","unrelated",1,"vollkommen unnatürlich",7701,469039,53
136,"f17_2",2,"f17","control","unrelated",1,"vollkommen unnatürlich",5056,481677,55
136,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",5,"vollkommen natürlich",8320,490005,56
136,"f01_2",2,"f01","control","related",1,"vollkommen unnatürlich",11311,501330,57
136,"f29_2",2,"f29","attention","pseudo_windef",2,"eher unnatürlich",6966,516760,59
136,"f24_1",1,"f24","control","unrelated",5,"vollkommen natürlich",8548,525318,60
136,"f19_2",2,"f19","control","unrelated",2,"eher unnatürlich",8718,543261,62
136,"f40_3",3,"f40","filler","unrelated",5,"vollkommen natürlich",6409,549680,63
136,"f49_3",3,"f49","filler","unrelated",4,"eher natürlich",8020,557707,64
136,"f47_3",3,"f47","filler","unrelated",5,"vollkommen natürlich",7056,571851,66
136,"f06_1",1,"f06","control","related",5,"vollkommen natürlich",7537,590714,68
136,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",12809,603535,69
136,"f31_2",2,"f31","attention","pseudo_windef/TEMP",2,"eher unnatürlich",8423,621124,71
136,"f68_2",2,"f68","attention","unrelated",1,"vollkommen unnatürlich",6894,628029,72
136,"f48_2",2,"f48","attention","unrelated",1,"vollkommen unnatürlich",9968,651810,74
136,"f34_3",3,"f34","filler","pseudo_windef",2,"eher unnatürlich",7868,659685,75
136,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",6735,678869,77
136,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",6986,692196,79
136,"f11_2",2,"f11","control","related",1,"vollkommen unnatürlich",8811,701016,80
136,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",7511,716156,82
136,"f54_2",2,"f54","filler","pseudo_CC/COM",1,"vollkommen unnatürlich",7565,723732,83
136,"f04_1",1,"f04","control","related",5,"vollkommen natürlich",7738,743810,85
136,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",5366,749185,86
136,"f25_3",3,"f25","filler","pseudo_windef",4,"eher natürlich",7282,764523,88
136,"f02_1",1,"f02","control","related",5,"vollkommen natürlich",5205,777558,90
136,"f69_3",3,"f69","filler","unrelated",4,"eher natürlich",12070,789635,91
136,"f12_1",1,"f12","control","related",3,"keine Tendenz",8041,797684,92
136,"f35_3",3,"f35","filler","pseudo_windef",4,"eher natürlich",5757,811576,94
136,"f63_3",3,"f63","filler","unrelated",2,"eher unnatürlich",5643,826657,96
136,"f70_1",1,"f70","filler","unrelated",5,"vollkommen natürlich",7377,843951,98
136,"f22_1",1,"f22","control","unrelated",4,"eher natürlich",9848,853810,99
136,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",5599,865893,101
136,"f09_2",2,"f09","control","related",1,"vollkommen unnatürlich",7088,872989,102
136,"f36_2",2,"f36","attention","pseudo_windef",1,"vollkommen unnatürlich",5358,878353,103
136,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",6047,891426,105
136,"f08_1",1,"f08","control","related",4,"eher natürlich",6442,897874,106
136,"f30_3",3,"f30","filler","pseudo_windef",4,"eher natürlich",6666,904549,107
135,"f52_3",3,"f52","calibration","unrelated",4,"eher natürlich",8036,8046,0
135,"f64_3",3,"f64","calibration","unrelated",4,"eher natürlich",9096,17147,1
135,"f50_1",1,"f50","calibration","unrelated",5,"vollkommen natürlich",5052,22203,2
135,"f28_2",2,"f28","calibration","pseudo_windef",3,"keine Tendenz",8872,31078,3
135,"f37_1",1,"f37","calibration","unrelated",5,"vollkommen natürlich",6817,37899,4
135,"f38_2",2,"f38","calibration","unrelated",2,"eher unnatürlich",8024,45926,5
135,"f13_2",2,"f13","control","unrelated",2,"eher unnatürlich",5945,51873,6
135,"f24_1",1,"f24","control","unrelated",5,"vollkommen natürlich",7378,68387,8
135,"f70_1",1,"f70","filler","unrelated",5,"vollkommen natürlich",10138,78527,9
135,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",2,"eher unnatürlich",8901,94050,11
135,"f05_2",2,"f05","control","related",2,"eher unnatürlich",6059,109999,13
135,"f59_2",2,"f59","attention","unrelated",2,"eher unnatürlich",8594,118600,14
135,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",3,"keine Tendenz",8215,136074,16
135,"f40_3",3,"f40","filler","unrelated",5,"vollkommen natürlich",5912,151080,18
135,"f20_1",1,"f20","control","unrelated",5,"vollkommen natürlich",7869,158952,19
135,"f71_2",2,"f71","filler","unrelated",1,"vollkommen unnatürlich",7749,172990,21
135,"f16_1",1,"f16","control","unrelated",5,"vollkommen natürlich",7194,180187,22
135,"f39_3",3,"f39","filler","pseudo_manner/COM",2,"eher unnatürlich",9834,196845,24
135,"f22_1",1,"f22","control","unrelated",5,"vollkommen natürlich",8981,205829,25
135,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",5,"vollkommen natürlich",8616,220875,27
135,"f46_2",2,"f46","attention","unrelated",1,"vollkommen unnatürlich",12265,238954,29
135,"f15_2",2,"f15","control","unrelated",1,"vollkommen unnatürlich",6883,254385,31
135,"f27_2",2,"f27","attention","pseudo_windef",5,"vollkommen natürlich",5773,260161,32
135,"f10_1",1,"f10","control","related",4,"eher natürlich",7565,267728,33
135,"f31_2",2,"f31","attention","pseudo_windef/TEMP",2,"eher unnatürlich",7412,282531,35
135,"f08_1",1,"f08","control","related",4,"eher natürlich",6420,296891,37
135,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",4058,300951,38
135,"f69_3",3,"f69","filler","unrelated",2,"eher unnatürlich",7975,316116,40
135,"f06_1",1,"f06","control","related",4,"eher natürlich",4747,330365,42
135,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",4,"eher natürlich",10562,340930,43
135,"f34_3",3,"f34","filler","pseudo_windef",5,"vollkommen natürlich",7606,358418,45
135,"f53_1",1,"f53","filler","pseudo_manner/INSTR",4,"eher natürlich",7006,372730,47
135,"f25_3",3,"f25","filler","pseudo_windef",5,"vollkommen natürlich",7383,390033,49
135,"f30_3",3,"f30","filler","pseudo_windef",5,"vollkommen natürlich",6756,404098,51
135,"f09_2",2,"f09","control","related",1,"vollkommen unnatürlich",8455,419345,53
135,"f68_2",2,"f68","attention","unrelated",3,"keine Tendenz",9726,429075,54
135,"f60_2",2,"f60","attention","unrelated",2,"eher unnatürlich",9018,438096,55
135,"f51_2",2,"f51","attention","pseudo_COM/manner",5,"vollkommen natürlich",6527,453847,57
135,"f04_1",1,"f04","control","related",4,"eher natürlich",10560,464410,58
135,"f48_2",2,"f48","attention","unrelated",2,"eher unnatürlich",9644,479692,60
135,"f03_2",2,"f03","control","related",1,"vollkommen unnatürlich",7498,497213,62
135,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",5393,502609,63
135,"f17_2",2,"f17","control","unrelated",2,"eher unnatürlich",5398,513339,65
135,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",11790,525133,66
135,"f12_1",1,"f12","control","related",3,"keine Tendenz",5912,531048,67
135,"f21_2",2,"f21","control","unrelated",2,"eher unnatürlich",5801,544218,69
135,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",10677,554899,70
135,"f47_3",3,"f47","filler","unrelated",3,"keine Tendenz",10796,574710,72
135,"f02_1",1,"f02","control","related",3,"keine Tendenz",6014,580727,73
135,"f54_2",2,"f54","filler","pseudo_CC/COM",2,"eher unnatürlich",11364,599375,75
135,"f49_3",3,"f49","filler","unrelated",3,"keine Tendenz",7119,606497,76
135,"f19_2",2,"f19","control","unrelated",1,"vollkommen unnatürlich",6735,622510,78
135,"f36_2",2,"f36","attention","pseudo_windef",1,"vollkommen unnatürlich",11321,633834,79
135,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",7563,641400,80
135,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",28663,678378,82
135,"f01_2",2,"f01","control","related",1,"vollkommen unnatürlich",6861,685242,83
135,"f72_2",2,"f72","attention","unrelated",2,"eher unnatürlich",8336,700525,85
135,"f23_2",2,"f23","control","unrelated",2,"eher unnatürlich",6877,716165,87
135,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",4,"eher natürlich",12726,728894,88
135,"f11_2",2,"f11","control","related",1,"vollkommen unnatürlich",5676,734572,89
135,"f63_3",3,"f63","filler","unrelated",3,"keine Tendenz",6791,749916,91
135,"f66_3",3,"f66","filler","unrelated",5,"vollkommen natürlich",10880,767922,93
135,"f32_1",1,"f32","filler","pseudo_windef/CC",5,"vollkommen natürlich",9484,785726,95
135,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",9472,795202,96
135,"f18_1",1,"f18","control","unrelated",5,"vollkommen natürlich",5294,800500,97
135,"f67_1",1,"f67","filler","unrelated",4,"eher natürlich",6498,807003,98
135,"f14_1",1,"f14","control","unrelated",5,"vollkommen natürlich",5859,820210,100
135,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",1,"vollkommen unnatürlich",16029,836242,101
135,"f35_3",3,"f35","filler","pseudo_windef",5,"vollkommen natürlich",6871,850813,103
135,"f58_3",3,"f58","filler","unrelated",2,"eher unnatürlich",12982,863798,104
135,"f65_1",1,"f65","filler","unrelated",3,"keine Tendenz",10677,880778,106
135,"f29_2",2,"f29","attention","pseudo_windef",2,"eher unnatürlich",6489,887271,107
134,"f52_3",3,"f52","calibration","unrelated",2,"eher unnatürlich",10352,10356,0
134,"f38_2",2,"f38","calibration","unrelated",4,"eher natürlich",5081,15440,1
134,"f50_1",1,"f50","calibration","unrelated",4,"eher natürlich",7593,23036,2
134,"f37_1",1,"f37","calibration","unrelated",3,"keine Tendenz",8551,31590,3
134,"f28_2",2,"f28","calibration","pseudo_windef",1,"vollkommen unnatürlich",10088,41679,4
134,"f64_3",3,"f64","calibration","unrelated",2,"eher unnatürlich",17029,58711,5
134,"f58_3",3,"f58","filler","unrelated",2,"eher unnatürlich",6410,77607,7
134,"f30_3",3,"f30","filler","pseudo_windef",4,"eher natürlich",9442,92250,9
134,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",3,"keine Tendenz",10103,111440,11
134,"f20_1",1,"f20","control","unrelated",5,"vollkommen natürlich",4474,124504,13
134,"f36_2",2,"f36","attention","pseudo_windef",2,"eher unnatürlich",5071,129578,14
134,"f67_1",1,"f67","filler","unrelated",5,"vollkommen natürlich",7944,137525,15
134,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",4,"eher natürlich",7778,153305,17
134,"f23_2",2,"f23","control","unrelated",5,"vollkommen natürlich",5265,158572,18
134,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",8198,166773,19
134,"f08_1",1,"f08","control","related",4,"eher natürlich",5813,172588,20
134,"f65_1",1,"f65","filler","unrelated",3,"keine Tendenz",8304,188592,22
134,"f06_1",1,"f06","control","related",4,"eher natürlich",7064,203079,24
134,"f63_3",3,"f63","filler","unrelated",2,"eher unnatürlich",5096,208178,25
134,"f09_2",2,"f09","control","related",1,"vollkommen unnatürlich",8284,216465,26
134,"f29_2",2,"f29","attention","pseudo_windef",2,"eher unnatürlich",4301,229573,28
134,"f68_2",2,"f68","attention","unrelated",1,"vollkommen unnatürlich",5302,242845,30
134,"f18_1",1,"f18","control","unrelated",5,"vollkommen natürlich",4756,254761,32
134,"f71_2",2,"f71","filler","unrelated",2,"eher unnatürlich",6337,261101,33
134,"f14_1",1,"f14","control","unrelated",4,"eher natürlich",4898,275869,35
134,"f49_3",3,"f49","filler","unrelated",2,"eher unnatürlich",5499,281371,36
134,"f27_2",2,"f27","attention","pseudo_windef",1,"vollkommen unnatürlich",5092,293815,38
134,"f21_2",2,"f21","control","unrelated",2,"eher unnatürlich",4471,305125,40
134,"f51_2",2,"f51","attention","pseudo_COM/manner",4,"eher natürlich",10592,315720,41
134,"f53_1",1,"f53","filler","pseudo_manner/INSTR",4,"eher natürlich",11431,335077,43
134,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",5946,347055,45
134,"f19_2",2,"f19","control","unrelated",2,"eher unnatürlich",4425,351482,46
134,"f35_3",3,"f35","filler","pseudo_windef",1,"vollkommen unnatürlich",4579,367888,48
134,"f07_2",2,"f07","control","related",3,"keine Tendenz",11188,379079,49
134,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",8765,387846,50
134,"f48_2",2,"f48","attention","unrelated",2,"eher unnatürlich",7380,400399,52
134,"f59_2",2,"f59","attention","unrelated",2,"eher unnatürlich",11188,411589,53
134,"f70_1",1,"f70","filler","unrelated",4,"eher natürlich",6063,417655,54
134,"f02_1",1,"f02","control","related",4,"eher natürlich",4665,422323,55
134,"f01_2",2,"f01","control","related",2,"eher unnatürlich",5612,435775,57
134,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",6006,441784,58
134,"f11_2",2,"f11","control","related",3,"keine Tendenz",8848,450635,59
134,"f32_1",1,"f32","filler","pseudo_windef/CC",4,"eher natürlich",8058,466834,61
134,"f03_2",2,"f03","control","related",2,"eher unnatürlich",13377,480213,62
134,"f04_1",1,"f04","control","related",4,"eher natürlich",4095,491560,64
134,"f46_2",2,"f46","attention","unrelated",2,"eher unnatürlich",6414,497975,65
134,"f25_3",3,"f25","filler","pseudo_windef",5,"vollkommen natürlich",11523,521744,67
134,"f22_1",1,"f22","control","unrelated",4,"eher natürlich",12123,533869,68
134,"f31_2",2,"f31","attention","pseudo_windef/TEMP",2,"eher unnatürlich",6187,546832,70
134,"f40_3",3,"f40","filler","unrelated",5,"vollkommen natürlich",6682,560151,72
134,"f54_2",2,"f54","filler","pseudo_CC/COM",1,"vollkommen unnatürlich",6625,572694,74
134,"f16_1",1,"f16","control","unrelated",5,"vollkommen natürlich",6038,578734,75
134,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",2,"eher unnatürlich",7040,590585,77
134,"f15_2",2,"f15","control","unrelated",1,"vollkommen unnatürlich",5647,596235,78
134,"f17_2",2,"f17","control","unrelated",2,"eher unnatürlich",4348,607049,80
134,"f60_2",2,"f60","attention","unrelated",1,"vollkommen unnatürlich",4577,611629,81
134,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",3625,627507,83
134,"f12_1",1,"f12","control","related",5,"vollkommen natürlich",7809,635319,84
134,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",8402,648698,86
134,"f66_3",3,"f66","filler","unrelated",3,"keine Tendenz",8988,664859,88
134,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",4,"eher natürlich",11896,687437,90
134,"f13_2",2,"f13","control","unrelated",1,"vollkommen unnatürlich",4445,697666,92
134,"f39_3",3,"f39","filler","pseudo_manner/COM",4,"eher natürlich",6029,703697,93
134,"f05_2",2,"f05","control","related",2,"eher unnatürlich",12364,716064,94
134,"f69_3",3,"f69","filler","unrelated",2,"eher unnatürlich",5178,726658,96
134,"f72_2",2,"f72","attention","unrelated",2,"eher unnatürlich",5480,738098,98
134,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",3832,761334,100
134,"f34_3",3,"f34","filler","pseudo_windef",4,"eher natürlich",6194,774107,102
134,"f10_1",1,"f10","control","related",3,"keine Tendenz",12282,786391,103
134,"f24_1",1,"f24","control","unrelated",5,"vollkommen natürlich",6396,802513,105
134,"f47_3",3,"f47","filler","unrelated",3,"keine Tendenz",8223,810739,106
134,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",7553,818295,107
133,"f28_2",2,"f28","calibration","pseudo_windef",2,"eher unnatürlich",12623,12625,0
133,"f38_2",2,"f38","calibration","unrelated",5,"vollkommen natürlich",8814,21445,1
133,"f52_3",3,"f52","calibration","unrelated",3,"keine Tendenz",12536,33987,2
133,"f50_1",1,"f50","calibration","unrelated",5,"vollkommen natürlich",9274,43264,3
133,"f37_1",1,"f37","calibration","unrelated",4,"eher natürlich",6843,50112,4
133,"f64_3",3,"f64","calibration","unrelated",2,"eher unnatürlich",20343,70459,5
133,"f22_1",1,"f22","control","unrelated",4,"eher natürlich",14427,94343,7
133,"f69_3",3,"f69","filler","unrelated",2,"eher unnatürlich",9445,103793,8
133,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",2,"eher unnatürlich",14563,130600,10
133,"f19_2",2,"f19","control","unrelated",1,"vollkommen unnatürlich",21187,163667,12
133,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",9098,172768,13
133,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",5746,185073,15
133,"f49_3",3,"f49","filler","unrelated",2,"eher unnatürlich",7806,213982,17
133,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",12790,240256,19
133,"f20_1",1,"f20","control","unrelated",4,"eher natürlich",10066,250327,20
133,"f67_1",1,"f67","filler","unrelated",5,"vollkommen natürlich",12413,297602,22
133,"f32_1",1,"f32","filler","pseudo_windef/CC",5,"vollkommen natürlich",10051,315032,24
133,"f30_3",3,"f30","filler","pseudo_windef",3,"keine Tendenz",7680,333871,26
133,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",12752,346627,27
133,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",3,"keine Tendenz",11972,372270,29
133,"f23_2",2,"f23","control","unrelated",1,"vollkommen unnatürlich",16223,388498,30
133,"f21_2",2,"f21","control","unrelated",2,"eher unnatürlich",6557,410550,32
133,"f40_3",3,"f40","filler","unrelated",4,"eher natürlich",11813,422367,33
133,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",5,"vollkommen natürlich",9264,445729,35
133,"f03_2",2,"f03","control","related",1,"vollkommen unnatürlich",12419,458153,36
133,"f72_2",2,"f72","attention","unrelated",2,"eher unnatürlich",6898,470978,38
133,"f12_1",1,"f12","control","related",4,"eher natürlich",5703,476685,39
133,"f58_3",3,"f58","filler","unrelated",2,"eher unnatürlich",5565,482253,40
133,"f46_2",2,"f46","attention","unrelated",2,"eher unnatürlich",9496,491753,41
133,"f06_1",1,"f06","control","related",5,"vollkommen natürlich",10225,501982,42
133,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",7370,522989,44
133,"f01_2",2,"f01","control","related",1,"vollkommen unnatürlich",9164,532156,45
133,"f04_1",1,"f04","control","related",4,"eher natürlich",6813,613642,47
133,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",4,"eher natürlich",13257,626902,48
133,"f11_2",2,"f11","control","related",1,"vollkommen unnatürlich",7222,634130,49
133,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",2,"eher unnatürlich",7169,653145,51
133,"f09_2",2,"f09","control","related",1,"vollkommen unnatürlich",9032,680344,53
133,"f68_2",2,"f68","attention","unrelated",2,"eher unnatürlich",7238,687584,54
133,"f51_2",2,"f51","attention","pseudo_COM/manner",2,"eher unnatürlich",7013,694602,55
133,"f65_1",1,"f65","filler","unrelated",5,"vollkommen natürlich",7774,721689,57
